KEY, COLUMN, SOURCE_TABLE, SOURCE_VALUE, TARGET_TABLE, TARGET_VALUE, COMMENTS
8763,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
250,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
714,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4923,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6492,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7734,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8524,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1807,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7365,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6091,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6971,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3948,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5535,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
518,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7067,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3251,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6807,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4244,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5629,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8044,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
726,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3621,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7516,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5662,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5577,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6747,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2472,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
854,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4427,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
649,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4613,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1857,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3525,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3169,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4711,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7704,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9703,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7903,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1718,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6889,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5762,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5389,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1073,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1184,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6076,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8688,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4428,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3763,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7000,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7970,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
566,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6596,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
887,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8444,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4730,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6400,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2387,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4105,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6512,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5524,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3805,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
938,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2633,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9874,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9079,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2098,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6738,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9178,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5149,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7256,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1823,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8876,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9561,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5536,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7773,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9620,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3550,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5390,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2494,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5473,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6224,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
269,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9081,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5594,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5298,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
746,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7926,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8432,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5025,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6812,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9090,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8642,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9216,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1862,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4830,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9359,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4479,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
681,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1677,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7541,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3930,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8260,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
498,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7110,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7956,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1436,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8779,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6815,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
199,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2644,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3580,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5241,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7966,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3857,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1086,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4866,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1577,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3566,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7620,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6313,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7415,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
150,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9866,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8623,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8903,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7792,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3828,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6141,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1354,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1243,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3143,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2922,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8919,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3250,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8756,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8842,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9247,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6470,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7558,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5015,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8522,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
675,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4085,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
621,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8429,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6251,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9116,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3175,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2629,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9984,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2091,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9717,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7040,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8199,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3503,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5132,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1642,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8977,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7958,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
937,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7396,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
804,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5032,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1804,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3561,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7041,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6585,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1955,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6092,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7986,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7503,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2286,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3183,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2171,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7151,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7376,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5377,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4726,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5636,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8761,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2929,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5083,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6754,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3317,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1353,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1715,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9027,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
